temporada,producto,id_producto,id_ciudad,ciudad,unidades_vendidas,evento,fecha
otonio,agua,2,1,zapopan,115,0,01/11/2024
otonio,agua,2,2,guadalajara,95,0,01/11/2024
otonio,agua,2,3,tonala,112,0,01/11/2024
otonio,agua,2,4,tlaquepaque,112,0,01/11/2024
otonio,agua,2,5,el_salto,106,0,01/11/2024
otonio,agua,2,6,tlajomulco,105,0,01/11/2024
otonio,bebida_energizante,4,1,zapopan,60,0,01/11/2024
otonio,bebida_energizante,4,2,guadalajara,53,0,01/11/2024
otonio,bebida_energizante,4,3,tonala,42,0,01/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,35,0,01/11/2024
otonio,bebida_energizante,4,5,el_salto,46,0,01/11/2024
otonio,bebida_energizante,4,6,tlajomulco,46,0,01/11/2024
otonio,jugo,3,1,zapopan,53,0,01/11/2024
otonio,jugo,3,2,guadalajara,70,0,01/11/2024
otonio,jugo,3,3,tonala,68,0,01/11/2024
otonio,jugo,3,4,tlaquepaque,71,0,01/11/2024
otonio,jugo,3,5,el_salto,63,0,01/11/2024
otonio,jugo,3,6,tlajomulco,55,0,01/11/2024
otonio,refresco,1,1,zapopan,150,0,01/11/2024
otonio,refresco,1,2,guadalajara,136,0,01/11/2024
otonio,refresco,1,3,tonala,134,0,01/11/2024
otonio,refresco,1,4,tlaquepaque,130,0,01/11/2024
otonio,refresco,1,5,el_salto,130,0,01/11/2024
otonio,refresco,1,6,tlajomulco,145,0,01/11/2024
otonio,agua,2,1,zapopan,115,0,02/11/2024
otonio,agua,2,2,guadalajara,116,0,02/11/2024
otonio,agua,2,3,tonala,114,0,02/11/2024
otonio,agua,2,4,tlaquepaque,113,0,02/11/2024
otonio,agua,2,5,el_salto,128,0,02/11/2024
otonio,agua,2,6,tlajomulco,108,0,02/11/2024
otonio,bebida_energizante,4,1,zapopan,40,0,02/11/2024
otonio,bebida_energizante,4,2,guadalajara,53,0,02/11/2024
otonio,bebida_energizante,4,3,tonala,53,0,02/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,46,0,02/11/2024
otonio,bebida_energizante,4,5,el_salto,37,0,02/11/2024
otonio,bebida_energizante,4,6,tlajomulco,38,0,02/11/2024
otonio,jugo,3,1,zapopan,73,0,02/11/2024
otonio,jugo,3,2,guadalajara,73,0,02/11/2024
otonio,jugo,3,3,tonala,74,0,02/11/2024
otonio,jugo,3,4,tlaquepaque,53,0,02/11/2024
otonio,jugo,3,5,el_salto,67,0,02/11/2024
otonio,jugo,3,6,tlajomulco,38,0,02/11/2024
otonio,refresco,1,1,zapopan,120,0,02/11/2024
otonio,refresco,1,2,guadalajara,123,0,02/11/2024
otonio,refresco,1,3,tonala,135,0,02/11/2024
otonio,refresco,1,4,tlaquepaque,142,0,02/11/2024
otonio,refresco,1,5,el_salto,128,0,02/11/2024
otonio,refresco,1,6,tlajomulco,134,0,02/11/2024
otonio,agua,2,1,zapopan,105,0,03/11/2024
otonio,agua,2,2,guadalajara,111,0,03/11/2024
otonio,agua,2,3,tonala,109,0,03/11/2024
otonio,agua,2,4,tlaquepaque,120,0,03/11/2024
otonio,agua,2,5,el_salto,107,0,03/11/2024
otonio,agua,2,6,tlajomulco,118,0,03/11/2024
otonio,bebida_energizante,4,1,zapopan,41,0,03/11/2024
otonio,bebida_energizante,4,2,guadalajara,51,0,03/11/2024
otonio,bebida_energizante,4,3,tonala,37,0,03/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,34,0,03/11/2024
otonio,bebida_energizante,4,5,el_salto,53,0,03/11/2024
otonio,bebida_energizante,4,6,tlajomulco,50,0,03/11/2024
otonio,jugo,3,1,zapopan,51,0,03/11/2024
otonio,jugo,3,2,guadalajara,73,0,03/11/2024
otonio,jugo,3,3,tonala,70,0,03/11/2024
otonio,jugo,3,4,tlaquepaque,63,0,03/11/2024
otonio,jugo,3,5,el_salto,61,0,03/11/2024
otonio,jugo,3,6,tlajomulco,79,0,03/11/2024
otonio,refresco,1,1,zapopan,125,0,03/11/2024
otonio,refresco,1,2,guadalajara,137,0,03/11/2024
otonio,refresco,1,3,tonala,119,0,03/11/2024
otonio,refresco,1,4,tlaquepaque,119,0,03/11/2024
otonio,refresco,1,5,el_salto,128,0,03/11/2024
otonio,refresco,1,6,tlajomulco,137,0,03/11/2024
otonio,agua,2,1,zapopan,116,0,04/11/2024
otonio,agua,2,2,guadalajara,106,0,04/11/2024
otonio,agua,2,3,tonala,104,0,04/11/2024
otonio,agua,2,4,tlaquepaque,109,0,04/11/2024
otonio,agua,2,5,el_salto,117,0,04/11/2024
otonio,agua,2,6,tlajomulco,103,0,04/11/2024
otonio,bebida_energizante,4,1,zapopan,35,0,04/11/2024
otonio,bebida_energizante,4,2,guadalajara,32,0,04/11/2024
otonio,bebida_energizante,4,3,tonala,48,0,04/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,41,0,04/11/2024
otonio,bebida_energizante,4,5,el_salto,43,0,04/11/2024
otonio,bebida_energizante,4,6,tlajomulco,28,0,04/11/2024
otonio,jugo,3,1,zapopan,72,0,04/11/2024
otonio,jugo,3,2,guadalajara,73,0,04/11/2024
otonio,jugo,3,3,tonala,61,0,04/11/2024
otonio,jugo,3,4,tlaquepaque,68,0,04/11/2024
otonio,jugo,3,5,el_salto,70,0,04/11/2024
otonio,jugo,3,6,tlajomulco,83,0,04/11/2024
otonio,refresco,1,1,zapopan,132,0,04/11/2024
otonio,refresco,1,2,guadalajara,135,0,04/11/2024
otonio,refresco,1,3,tonala,131,0,04/11/2024
otonio,refresco,1,4,tlaquepaque,138,0,04/11/2024
otonio,refresco,1,5,el_salto,125,0,04/11/2024
otonio,refresco,1,6,tlajomulco,128,0,04/11/2024
otonio,agua,2,1,zapopan,115,0,05/11/2024
otonio,agua,2,2,guadalajara,121,0,05/11/2024
otonio,agua,2,3,tonala,115,0,05/11/2024
otonio,agua,2,4,tlaquepaque,110,0,05/11/2024
otonio,agua,2,5,el_salto,101,0,05/11/2024
otonio,agua,2,6,tlajomulco,120,0,05/11/2024
otonio,bebida_energizante,4,1,zapopan,60,0,05/11/2024
otonio,bebida_energizante,4,2,guadalajara,63,0,05/11/2024
otonio,bebida_energizante,4,3,tonala,41,0,05/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,32,0,05/11/2024
otonio,bebida_energizante,4,5,el_salto,50,0,05/11/2024
otonio,bebida_energizante,4,6,tlajomulco,32,0,05/11/2024
otonio,jugo,3,1,zapopan,61,0,05/11/2024
otonio,jugo,3,2,guadalajara,48,0,05/11/2024
otonio,jugo,3,3,tonala,58,0,05/11/2024
otonio,jugo,3,4,tlaquepaque,83,0,05/11/2024
otonio,jugo,3,5,el_salto,57,0,05/11/2024
otonio,jugo,3,6,tlajomulco,72,0,05/11/2024
otonio,refresco,1,1,zapopan,136,0,05/11/2024
otonio,refresco,1,2,guadalajara,145,0,05/11/2024
otonio,refresco,1,3,tonala,136,0,05/11/2024
otonio,refresco,1,4,tlaquepaque,151,0,05/11/2024
otonio,refresco,1,5,el_salto,139,0,05/11/2024
otonio,refresco,1,6,tlajomulco,118,0,05/11/2024
otonio,agua,2,1,zapopan,115,0,06/11/2024
otonio,agua,2,2,guadalajara,103,0,06/11/2024
otonio,agua,2,3,tonala,101,0,06/11/2024
otonio,agua,2,4,tlaquepaque,106,0,06/11/2024
otonio,agua,2,5,el_salto,133,0,06/11/2024
otonio,agua,2,6,tlajomulco,121,0,06/11/2024
otonio,bebida_energizante,4,1,zapopan,37,0,06/11/2024
otonio,bebida_energizante,4,2,guadalajara,39,0,06/11/2024
otonio,bebida_energizante,4,3,tonala,41,0,06/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,52,0,06/11/2024
otonio,bebida_energizante,4,5,el_salto,43,0,06/11/2024
otonio,bebida_energizante,4,6,tlajomulco,35,0,06/11/2024
otonio,jugo,3,1,zapopan,53,0,06/11/2024
otonio,jugo,3,2,guadalajara,76,0,06/11/2024
otonio,jugo,3,3,tonala,62,0,06/11/2024
otonio,jugo,3,4,tlaquepaque,83,0,06/11/2024
otonio,jugo,3,5,el_salto,64,0,06/11/2024
otonio,jugo,3,6,tlajomulco,90,0,06/11/2024
otonio,refresco,1,1,zapopan,129,0,06/11/2024
otonio,refresco,1,2,guadalajara,141,0,06/11/2024
otonio,refresco,1,3,tonala,123,0,06/11/2024
otonio,refresco,1,4,tlaquepaque,134,0,06/11/2024
otonio,refresco,1,5,el_salto,134,0,06/11/2024
otonio,refresco,1,6,tlajomulco,141,0,06/11/2024
otonio,agua,2,1,zapopan,121,0,07/11/2024
otonio,agua,2,2,guadalajara,99,0,07/11/2024
otonio,agua,2,3,tonala,122,0,07/11/2024
otonio,agua,2,4,tlaquepaque,98,0,07/11/2024
otonio,agua,2,5,el_salto,100,0,07/11/2024
otonio,agua,2,6,tlajomulco,110,0,07/11/2024
otonio,bebida_energizante,4,1,zapopan,62,0,07/11/2024
otonio,bebida_energizante,4,2,guadalajara,48,0,07/11/2024
otonio,bebida_energizante,4,3,tonala,36,0,07/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,52,0,07/11/2024
otonio,bebida_energizante,4,5,el_salto,34,0,07/11/2024
otonio,bebida_energizante,4,6,tlajomulco,27,0,07/11/2024
otonio,jugo,3,1,zapopan,69,0,07/11/2024
otonio,jugo,3,2,guadalajara,56,0,07/11/2024
otonio,jugo,3,3,tonala,84,0,07/11/2024
otonio,jugo,3,4,tlaquepaque,71,0,07/11/2024
otonio,jugo,3,5,el_salto,75,0,07/11/2024
otonio,jugo,3,6,tlajomulco,60,0,07/11/2024
otonio,refresco,1,1,zapopan,128,0,07/11/2024
otonio,refresco,1,2,guadalajara,138,0,07/11/2024
otonio,refresco,1,3,tonala,111,0,07/11/2024
otonio,refresco,1,4,tlaquepaque,148,0,07/11/2024
otonio,refresco,1,5,el_salto,145,0,07/11/2024
otonio,refresco,1,6,tlajomulco,137,0,07/11/2024
otonio,agua,2,1,zapopan,92,0,08/11/2024
otonio,agua,2,2,guadalajara,104,0,08/11/2024
otonio,agua,2,3,tonala,102,0,08/11/2024
otonio,agua,2,4,tlaquepaque,96,0,08/11/2024
otonio,agua,2,5,el_salto,99,0,08/11/2024
otonio,agua,2,6,tlajomulco,120,0,08/11/2024
otonio,bebida_energizante,4,1,zapopan,50,0,08/11/2024
otonio,bebida_energizante,4,2,guadalajara,52,0,08/11/2024
otonio,bebida_energizante,4,3,tonala,56,0,08/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,47,0,08/11/2024
otonio,bebida_energizante,4,5,el_salto,56,0,08/11/2024
otonio,bebida_energizante,4,6,tlajomulco,50,0,08/11/2024
otonio,jugo,3,1,zapopan,65,0,08/11/2024
otonio,jugo,3,2,guadalajara,64,0,08/11/2024
otonio,jugo,3,3,tonala,68,0,08/11/2024
otonio,jugo,3,4,tlaquepaque,62,0,08/11/2024
otonio,jugo,3,5,el_salto,52,0,08/11/2024
otonio,jugo,3,6,tlajomulco,55,0,08/11/2024
otonio,refresco,1,1,zapopan,108,0,08/11/2024
otonio,refresco,1,2,guadalajara,125,0,08/11/2024
otonio,refresco,1,3,tonala,134,0,08/11/2024
otonio,refresco,1,4,tlaquepaque,138,0,08/11/2024
otonio,refresco,1,5,el_salto,119,0,08/11/2024
otonio,refresco,1,6,tlajomulco,136,0,08/11/2024
otonio,agua,2,1,zapopan,120,0,09/11/2024
otonio,agua,2,2,guadalajara,105,0,09/11/2024
otonio,agua,2,3,tonala,114,0,09/11/2024
otonio,agua,2,4,tlaquepaque,108,0,09/11/2024
otonio,agua,2,5,el_salto,112,0,09/11/2024
otonio,agua,2,6,tlajomulco,106,0,09/11/2024
otonio,bebida_energizante,4,1,zapopan,35,0,09/11/2024
otonio,bebida_energizante,4,2,guadalajara,33,0,09/11/2024
otonio,bebida_energizante,4,3,tonala,67,0,09/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,37,0,09/11/2024
otonio,bebida_energizante,4,5,el_salto,49,0,09/11/2024
otonio,bebida_energizante,4,6,tlajomulco,54,0,09/11/2024
otonio,jugo,3,1,zapopan,42,0,09/11/2024
otonio,jugo,3,2,guadalajara,43,0,09/11/2024
otonio,jugo,3,3,tonala,62,0,09/11/2024
otonio,jugo,3,4,tlaquepaque,62,0,09/11/2024
otonio,jugo,3,5,el_salto,60,0,09/11/2024
otonio,jugo,3,6,tlajomulco,70,0,09/11/2024
otonio,refresco,1,1,zapopan,134,0,09/11/2024
otonio,refresco,1,2,guadalajara,134,0,09/11/2024
otonio,refresco,1,3,tonala,126,0,09/11/2024
otonio,refresco,1,4,tlaquepaque,142,0,09/11/2024
otonio,refresco,1,5,el_salto,109,0,09/11/2024
otonio,refresco,1,6,tlajomulco,137,0,09/11/2024
otonio,agua,2,1,zapopan,121,0,10/11/2024
otonio,agua,2,2,guadalajara,99,0,10/11/2024
otonio,agua,2,3,tonala,127,0,10/11/2024
otonio,agua,2,4,tlaquepaque,113,0,10/11/2024
otonio,agua,2,5,el_salto,106,0,10/11/2024
otonio,agua,2,6,tlajomulco,113,0,10/11/2024
otonio,bebida_energizante,4,1,zapopan,22,0,10/11/2024
otonio,bebida_energizante,4,2,guadalajara,55,0,10/11/2024
otonio,bebida_energizante,4,3,tonala,54,0,10/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,52,0,10/11/2024
otonio,bebida_energizante,4,5,el_salto,52,0,10/11/2024
otonio,bebida_energizante,4,6,tlajomulco,34,0,10/11/2024
otonio,jugo,3,1,zapopan,69,0,10/11/2024
otonio,jugo,3,2,guadalajara,75,0,10/11/2024
otonio,jugo,3,3,tonala,56,0,10/11/2024
otonio,jugo,3,4,tlaquepaque,74,0,10/11/2024
otonio,jugo,3,5,el_salto,97,0,10/11/2024
otonio,jugo,3,6,tlajomulco,69,0,10/11/2024
otonio,refresco,1,1,zapopan,111,0,10/11/2024
otonio,refresco,1,2,guadalajara,133,0,10/11/2024
otonio,refresco,1,3,tonala,129,0,10/11/2024
otonio,refresco,1,4,tlaquepaque,105,0,10/11/2024
otonio,refresco,1,5,el_salto,119,0,10/11/2024
otonio,refresco,1,6,tlajomulco,126,0,10/11/2024
otonio,agua,2,1,zapopan,105,0,11/11/2024
otonio,agua,2,2,guadalajara,113,0,11/11/2024
otonio,agua,2,3,tonala,117,0,11/11/2024
otonio,agua,2,4,tlaquepaque,100,0,11/11/2024
otonio,agua,2,5,el_salto,108,0,11/11/2024
otonio,agua,2,6,tlajomulco,89,0,11/11/2024
otonio,bebida_energizante,4,1,zapopan,34,0,11/11/2024
otonio,bebida_energizante,4,2,guadalajara,22,0,11/11/2024
otonio,bebida_energizante,4,3,tonala,56,0,11/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,56,0,11/11/2024
otonio,bebida_energizante,4,5,el_salto,50,0,11/11/2024
otonio,bebida_energizante,4,6,tlajomulco,34,0,11/11/2024
otonio,jugo,3,1,zapopan,81,0,11/11/2024
otonio,jugo,3,2,guadalajara,55,0,11/11/2024
otonio,jugo,3,3,tonala,70,0,11/11/2024
otonio,jugo,3,4,tlaquepaque,56,0,11/11/2024
otonio,jugo,3,5,el_salto,47,0,11/11/2024
otonio,jugo,3,6,tlajomulco,70,0,11/11/2024
otonio,refresco,1,1,zapopan,135,0,11/11/2024
otonio,refresco,1,2,guadalajara,128,0,11/11/2024
otonio,refresco,1,3,tonala,129,0,11/11/2024
otonio,refresco,1,4,tlaquepaque,132,0,11/11/2024
otonio,refresco,1,5,el_salto,135,0,11/11/2024
otonio,refresco,1,6,tlajomulco,123,0,11/11/2024
otonio,agua,2,1,zapopan,86,0,12/11/2024
otonio,agua,2,2,guadalajara,113,0,12/11/2024
otonio,agua,2,3,tonala,134,0,12/11/2024
otonio,agua,2,4,tlaquepaque,115,0,12/11/2024
otonio,agua,2,5,el_salto,107,0,12/11/2024
otonio,agua,2,6,tlajomulco,112,0,12/11/2024
otonio,bebida_energizante,4,1,zapopan,43,0,12/11/2024
otonio,bebida_energizante,4,2,guadalajara,56,0,12/11/2024
otonio,bebida_energizante,4,3,tonala,44,0,12/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,58,0,12/11/2024
otonio,bebida_energizante,4,5,el_salto,56,0,12/11/2024
otonio,bebida_energizante,4,6,tlajomulco,44,0,12/11/2024
otonio,jugo,3,1,zapopan,74,0,12/11/2024
otonio,jugo,3,2,guadalajara,58,0,12/11/2024
otonio,jugo,3,3,tonala,56,0,12/11/2024
otonio,jugo,3,4,tlaquepaque,67,0,12/11/2024
otonio,jugo,3,5,el_salto,69,0,12/11/2024
otonio,jugo,3,6,tlajomulco,68,0,12/11/2024
otonio,refresco,1,1,zapopan,126,0,12/11/2024
otonio,refresco,1,2,guadalajara,111,0,12/11/2024
otonio,refresco,1,3,tonala,128,0,12/11/2024
otonio,refresco,1,4,tlaquepaque,139,0,12/11/2024
otonio,refresco,1,5,el_salto,108,0,12/11/2024
otonio,refresco,1,6,tlajomulco,135,0,12/11/2024
otonio,agua,2,1,zapopan,120,0,13/11/2024
otonio,agua,2,2,guadalajara,99,0,13/11/2024
otonio,agua,2,3,tonala,126,0,13/11/2024
otonio,agua,2,4,tlaquepaque,99,0,13/11/2024
otonio,agua,2,5,el_salto,87,0,13/11/2024
otonio,agua,2,6,tlajomulco,100,0,13/11/2024
otonio,bebida_energizante,4,1,zapopan,42,0,13/11/2024
otonio,bebida_energizante,4,2,guadalajara,45,0,13/11/2024
otonio,bebida_energizante,4,3,tonala,44,0,13/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,37,0,13/11/2024
otonio,bebida_energizante,4,5,el_salto,43,0,13/11/2024
otonio,bebida_energizante,4,6,tlajomulco,33,0,13/11/2024
otonio,jugo,3,1,zapopan,78,0,13/11/2024
otonio,jugo,3,2,guadalajara,75,0,13/11/2024
otonio,jugo,3,3,tonala,63,0,13/11/2024
otonio,jugo,3,4,tlaquepaque,64,0,13/11/2024
otonio,jugo,3,5,el_salto,56,0,13/11/2024
otonio,jugo,3,6,tlajomulco,55,0,13/11/2024
otonio,refresco,1,1,zapopan,137,0,13/11/2024
otonio,refresco,1,2,guadalajara,150,0,13/11/2024
otonio,refresco,1,3,tonala,117,0,13/11/2024
otonio,refresco,1,4,tlaquepaque,124,0,13/11/2024
otonio,refresco,1,5,el_salto,143,0,13/11/2024
otonio,refresco,1,6,tlajomulco,132,0,13/11/2024
otonio,agua,2,1,zapopan,105,0,14/11/2024
otonio,agua,2,2,guadalajara,105,0,14/11/2024
otonio,agua,2,3,tonala,122,0,14/11/2024
otonio,agua,2,4,tlaquepaque,101,0,14/11/2024
otonio,agua,2,5,el_salto,103,0,14/11/2024
otonio,agua,2,6,tlajomulco,117,0,14/11/2024
otonio,bebida_energizante,4,1,zapopan,49,0,14/11/2024
otonio,bebida_energizante,4,2,guadalajara,49,0,14/11/2024
otonio,bebida_energizante,4,3,tonala,15,0,14/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,31,0,14/11/2024
otonio,bebida_energizante,4,5,el_salto,34,0,14/11/2024
otonio,bebida_energizante,4,6,tlajomulco,41,0,14/11/2024
otonio,jugo,3,1,zapopan,67,0,14/11/2024
otonio,jugo,3,2,guadalajara,71,0,14/11/2024
otonio,jugo,3,3,tonala,43,0,14/11/2024
otonio,jugo,3,4,tlaquepaque,63,0,14/11/2024
otonio,jugo,3,5,el_salto,69,0,14/11/2024
otonio,jugo,3,6,tlajomulco,75,0,14/11/2024
otonio,refresco,1,1,zapopan,140,0,14/11/2024
otonio,refresco,1,2,guadalajara,123,0,14/11/2024
otonio,refresco,1,3,tonala,130,0,14/11/2024
otonio,refresco,1,4,tlaquepaque,121,0,14/11/2024
otonio,refresco,1,5,el_salto,136,0,14/11/2024
otonio,refresco,1,6,tlajomulco,122,0,14/11/2024
otonio,agua,2,1,zapopan,127,0,15/11/2024
otonio,agua,2,2,guadalajara,122,0,15/11/2024
otonio,agua,2,3,tonala,99,0,15/11/2024
otonio,agua,2,4,tlaquepaque,117,0,15/11/2024
otonio,agua,2,5,el_salto,104,0,15/11/2024
otonio,agua,2,6,tlajomulco,104,0,15/11/2024
otonio,bebida_energizante,4,1,zapopan,30,0,15/11/2024
otonio,bebida_energizante,4,2,guadalajara,51,0,15/11/2024
otonio,bebida_energizante,4,3,tonala,40,0,15/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,57,0,15/11/2024
otonio,bebida_energizante,4,5,el_salto,47,0,15/11/2024
otonio,bebida_energizante,4,6,tlajomulco,44,0,15/11/2024
otonio,jugo,3,1,zapopan,66,0,15/11/2024
otonio,jugo,3,2,guadalajara,49,0,15/11/2024
otonio,jugo,3,3,tonala,52,0,15/11/2024
otonio,jugo,3,4,tlaquepaque,62,0,15/11/2024
otonio,jugo,3,5,el_salto,49,0,15/11/2024
otonio,jugo,3,6,tlajomulco,53,0,15/11/2024
otonio,refresco,1,1,zapopan,118,0,15/11/2024
otonio,refresco,1,2,guadalajara,133,0,15/11/2024
otonio,refresco,1,3,tonala,139,0,15/11/2024
otonio,refresco,1,4,tlaquepaque,133,0,15/11/2024
otonio,refresco,1,5,el_salto,142,0,15/11/2024
otonio,refresco,1,6,tlajomulco,130,0,15/11/2024
otonio,agua,2,1,zapopan,93,0,16/11/2024
otonio,agua,2,2,guadalajara,129,0,16/11/2024
otonio,agua,2,3,tonala,112,0,16/11/2024
otonio,agua,2,4,tlaquepaque,113,0,16/11/2024
otonio,agua,2,5,el_salto,110,0,16/11/2024
otonio,agua,2,6,tlajomulco,121,0,16/11/2024
otonio,bebida_energizante,4,1,zapopan,40,0,16/11/2024
otonio,bebida_energizante,4,2,guadalajara,54,0,16/11/2024
otonio,bebida_energizante,4,3,tonala,56,0,16/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,51,0,16/11/2024
otonio,bebida_energizante,4,5,el_salto,32,0,16/11/2024
otonio,bebida_energizante,4,6,tlajomulco,35,0,16/11/2024
otonio,jugo,3,1,zapopan,46,0,16/11/2024
otonio,jugo,3,2,guadalajara,67,0,16/11/2024
otonio,jugo,3,3,tonala,67,0,16/11/2024
otonio,jugo,3,4,tlaquepaque,58,0,16/11/2024
otonio,jugo,3,5,el_salto,73,0,16/11/2024
otonio,jugo,3,6,tlajomulco,76,0,16/11/2024
otonio,refresco,1,1,zapopan,122,0,16/11/2024
otonio,refresco,1,2,guadalajara,135,0,16/11/2024
otonio,refresco,1,3,tonala,129,0,16/11/2024
otonio,refresco,1,4,tlaquepaque,137,0,16/11/2024
otonio,refresco,1,5,el_salto,116,0,16/11/2024
otonio,refresco,1,6,tlajomulco,113,0,16/11/2024
otonio,agua,2,1,zapopan,109,0,17/11/2024
otonio,agua,2,2,guadalajara,109,0,17/11/2024
otonio,agua,2,3,tonala,124,0,17/11/2024
otonio,agua,2,4,tlaquepaque,116,0,17/11/2024
otonio,agua,2,5,el_salto,97,0,17/11/2024
otonio,agua,2,6,tlajomulco,115,0,17/11/2024
otonio,bebida_energizante,4,1,zapopan,49,0,17/11/2024
otonio,bebida_energizante,4,2,guadalajara,43,0,17/11/2024
otonio,bebida_energizante,4,3,tonala,53,0,17/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,49,0,17/11/2024
otonio,bebida_energizante,4,5,el_salto,27,0,17/11/2024
otonio,bebida_energizante,4,6,tlajomulco,31,0,17/11/2024
otonio,jugo,3,1,zapopan,49,0,17/11/2024
otonio,jugo,3,2,guadalajara,68,0,17/11/2024
otonio,jugo,3,3,tonala,63,0,17/11/2024
otonio,jugo,3,4,tlaquepaque,59,0,17/11/2024
otonio,jugo,3,5,el_salto,61,0,17/11/2024
otonio,jugo,3,6,tlajomulco,61,0,17/11/2024
otonio,refresco,1,1,zapopan,161,0,17/11/2024
otonio,refresco,1,2,guadalajara,131,0,17/11/2024
otonio,refresco,1,3,tonala,104,0,17/11/2024
otonio,refresco,1,4,tlaquepaque,123,0,17/11/2024
otonio,refresco,1,5,el_salto,131,0,17/11/2024
otonio,refresco,1,6,tlajomulco,132,0,17/11/2024
otonio,agua,2,1,zapopan,121,0,18/11/2024
otonio,agua,2,2,guadalajara,113,0,18/11/2024
otonio,agua,2,3,tonala,100,0,18/11/2024
otonio,agua,2,4,tlaquepaque,101,0,18/11/2024
otonio,agua,2,5,el_salto,109,0,18/11/2024
otonio,agua,2,6,tlajomulco,105,0,18/11/2024
otonio,bebida_energizante,4,1,zapopan,53,0,18/11/2024
otonio,bebida_energizante,4,2,guadalajara,46,0,18/11/2024
otonio,bebida_energizante,4,3,tonala,45,0,18/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,14,0,18/11/2024
otonio,bebida_energizante,4,5,el_salto,44,0,18/11/2024
otonio,bebida_energizante,4,6,tlajomulco,55,0,18/11/2024
otonio,jugo,3,1,zapopan,67,0,18/11/2024
otonio,jugo,3,2,guadalajara,72,0,18/11/2024
otonio,jugo,3,3,tonala,62,0,18/11/2024
otonio,jugo,3,4,tlaquepaque,63,0,18/11/2024
otonio,jugo,3,5,el_salto,71,0,18/11/2024
otonio,jugo,3,6,tlajomulco,60,0,18/11/2024
otonio,refresco,1,1,zapopan,133,0,18/11/2024
otonio,refresco,1,2,guadalajara,142,0,18/11/2024
otonio,refresco,1,3,tonala,124,0,18/11/2024
otonio,refresco,1,4,tlaquepaque,121,0,18/11/2024
otonio,refresco,1,5,el_salto,117,0,18/11/2024
otonio,refresco,1,6,tlajomulco,136,0,18/11/2024
otonio,agua,2,1,zapopan,125,0,19/11/2024
otonio,agua,2,2,guadalajara,113,0,19/11/2024
otonio,agua,2,3,tonala,107,0,19/11/2024
otonio,agua,2,4,tlaquepaque,98,0,19/11/2024
otonio,agua,2,5,el_salto,119,0,19/11/2024
otonio,agua,2,6,tlajomulco,98,0,19/11/2024
otonio,bebida_energizante,4,1,zapopan,44,0,19/11/2024
otonio,bebida_energizante,4,2,guadalajara,30,0,19/11/2024
otonio,bebida_energizante,4,3,tonala,28,0,19/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,45,0,19/11/2024
otonio,bebida_energizante,4,5,el_salto,45,0,19/11/2024
otonio,bebida_energizante,4,6,tlajomulco,52,0,19/11/2024
otonio,jugo,3,1,zapopan,50,0,19/11/2024
otonio,jugo,3,2,guadalajara,58,0,19/11/2024
otonio,jugo,3,3,tonala,48,0,19/11/2024
otonio,jugo,3,4,tlaquepaque,78,0,19/11/2024
otonio,jugo,3,5,el_salto,75,0,19/11/2024
otonio,jugo,3,6,tlajomulco,61,0,19/11/2024
otonio,refresco,1,1,zapopan,138,0,19/11/2024
otonio,refresco,1,2,guadalajara,152,0,19/11/2024
otonio,refresco,1,3,tonala,124,0,19/11/2024
otonio,refresco,1,4,tlaquepaque,125,0,19/11/2024
otonio,refresco,1,5,el_salto,127,0,19/11/2024
otonio,refresco,1,6,tlajomulco,125,0,19/11/2024
otonio,agua,2,1,zapopan,121,0,20/11/2024
otonio,agua,2,2,guadalajara,100,0,20/11/2024
otonio,agua,2,3,tonala,118,0,20/11/2024
otonio,agua,2,4,tlaquepaque,113,0,20/11/2024
otonio,agua,2,5,el_salto,126,0,20/11/2024
otonio,agua,2,6,tlajomulco,116,0,20/11/2024
otonio,bebida_energizante,4,1,zapopan,36,0,20/11/2024
otonio,bebida_energizante,4,2,guadalajara,26,0,20/11/2024
otonio,bebida_energizante,4,3,tonala,25,0,20/11/2024
otonio,bebida_energizante,4,4,tlaquepaque,56,0,20/11/2024
otonio,bebida_energizante,4,5,el_salto,37,0,20/11/2024
otonio,bebida_energizante,4,6,tlajomulco,40,0,20/11/2024
otonio,jugo,3,1,zapopan,63,0,20/11/2024
otonio,jugo,3,2,guadalajara,66,0,20/11/2024
otonio,jugo,3,3,tonala,69,0,20/11/2024
